"2504573299","千古の史 Lv.1","ヒット数に応じ威力上昇。
最大時吹き飛ばし無効の
バリア展開。攻撃しない
時間が続くと効果消失。"
"2504573308","千古の史 Lv.2","ヒット数に応じ威力上昇。
最大時吹き飛ばし無効の
バリア展開。攻撃しない
時間が続くと効果消失。"
"2504573309","千古の史 Lv.3","ヒット数に応じ威力上昇。
最大時吹き飛ばし無効の
バリア展開。攻撃しない
時間が続くと効果消失。"
"2504573310","千古の史 Lv.4","ヒット数に応じ威力上昇。
最大時吹き飛ばし無効の
バリア展開。攻撃しない
時間が続くと効果消失。"
"2504573311","千古の史 Lv.5","ヒット数に応じ威力上昇。
最大時吹き飛ばし無効の
バリア展開。攻撃しない
時間が続くと効果消失。"
"2156922653","未設定潜在能力 Lv.1","未設定潜在能力"
"2156922650","未設定潜在能力 Lv.2","未設定潜在能力"
"2156922651","未設定潜在能力 Lv.3","未設定潜在能力"
"2156922648","未設定潜在能力 Lv.4","未設定潜在能力"
"2156922649","未設定潜在能力 Lv.5","未設定潜在能力"
"3881857375","不朽の息吹 Lv.1","「千古の史」の効果に加え
ヒット数に応じて
被ダメージ軽減効果上昇。
必要ヒット数が少なく
バリア維持の時間が短い。"
"3881857374","不朽の息吹 Lv.2","「千古の史」の効果に加え
ヒット数に応じて
被ダメージ軽減効果上昇。
必要ヒット数が少なく
バリア維持の時間が短い。"
"3881857373","不朽の息吹 Lv.3","「千古の史」の効果に加え
ヒット数に応じて
被ダメージ軽減効果上昇。
必要ヒット数が少なく
バリア維持の時間が短い。"
"3881857372","不朽の息吹 Lv.4","「千古の史」の効果に加え
ヒット数に応じて
被ダメージ軽減効果上昇。
必要ヒット数が少なく
バリア維持の時間が短い。"
"3881857363","不朽の息吹 Lv.5","「千古の史」の効果に加え
ヒット数に応じて
被ダメージ軽減効果上昇。
必要ヒット数が少なく
バリア維持の時間が短い。"
"3723209127","未設定潜在能力 Lv.1","未設定潜在能力"
"3723209126","未設定潜在能力 Lv.2","未設定潜在能力"
"3723209125","未設定潜在能力 Lv.3","未設定潜在能力"
"3723209124","未設定潜在能力 Lv.4","未設定潜在能力"
"3723209147","未設定潜在能力 Lv.5","未設定潜在能力"
"3072438538","不朽の鼓動 Lv.1","「千古の史」の効果に加え
ヒット数に応じて
被ダメージ軽減効果上昇。
必要ヒット数が多く
バリア維持の時間が長い。"
"3072438581","不朽の鼓動 Lv.2","「千古の史」の効果に加え
ヒット数に応じて
被ダメージ軽減効果上昇。
必要ヒット数が多く
バリア維持の時間が長い。"
"3072438580","不朽の鼓動 Lv.3","「千古の史」の効果に加え
ヒット数に応じて
被ダメージ軽減効果上昇。
必要ヒット数が多く
バリア維持の時間が長い。"
"3072438583","不朽の鼓動 Lv.4","「千古の史」の効果に加え
ヒット数に応じて
被ダメージ軽減効果上昇。
必要ヒット数が多く
バリア維持の時間が長い。"
"3072438582","不朽の鼓動 Lv.5","「千古の史」の効果に加え
ヒット数に応じて
被ダメージ軽減効果上昇。
必要ヒット数が多く
バリア維持の時間が長い。"
"2923758727","未設定潜在能力 Lv.1","未設定潜在能力"
"2923758720","未設定潜在能力 Lv.2","未設定潜在能力"
"2923758721","未設定潜在能力 Lv.3","未設定潜在能力"
"2923758722","未設定潜在能力 Lv.4","未設定潜在能力"
"2923758723","未設定潜在能力 Lv.5","未設定潜在能力"
"3372734261","千古の暦奏 Lv.1","ヒット数に応じ威力上昇。
最大時吹き飛ばし無効の
バリア展開。攻撃しない
時間が続くと効果消失。"
"3372734258","千古の暦奏 Lv.2","ヒット数に応じ威力上昇。
最大時吹き飛ばし無効の
バリア展開。攻撃しない
時間が続くと効果消失。"
"3372734259","千古の暦奏 Lv.3","ヒット数に応じ威力上昇。
最大時吹き飛ばし無効の
バリア展開。攻撃しない
時間が続くと効果消失。"
"3372734256","千古の暦奏 Lv.4","ヒット数に応じ威力上昇。
最大時吹き飛ばし無効の
バリア展開。攻撃しない
時間が続くと効果消失。"
"3372734257","千古の暦奏 Lv.5","ヒット数に応じ威力上昇。
最大時吹き飛ばし無効の
バリア展開。攻撃しない
時間が続くと効果消失。"
"3586023591","不朽の刻奏 Lv.1","「千古の暦奏」の効果に
加え、ヒット数に応じて
被ダメージ軽減効果上昇。"
"3586023588","不朽の刻奏 Lv.2","「千古の暦奏」の効果に
加え、ヒット数に応じて
被ダメージ軽減効果上昇。"
"3586023589","不朽の刻奏 Lv.3","「千古の暦奏」の効果に
加え、ヒット数に応じて
被ダメージ軽減効果上昇。"
"3586023586","不朽の刻奏 Lv.4","「千古の暦奏」の効果に
加え、ヒット数に応じて
被ダメージ軽減効果上昇。"
"3586023587","不朽の刻奏 Lv.5","「千古の暦奏」の効果に
加え、ヒット数に応じて
被ダメージ軽減効果上昇。"
"2915768978","環理の解放 Lv.1","法撃爆発の命中数に応じ
法撃爆発威力が上昇。
テクニック命中時に
効果を失うが、一定時間
テクニック威力が上昇。"
"2915768977","環理の解放 Lv.2","法撃爆発の命中数に応じ
法撃爆発威力が上昇。
テクニック命中時に
効果を失うが、一定時間
テクニック威力が上昇。"
"2915768976","環理の解放 Lv.3","法撃爆発の命中数に応じ
法撃爆発威力が上昇。
テクニック命中時に
効果を失うが、一定時間
テクニック威力が上昇。"
"2915769007","環理の解放 Lv.4","法撃爆発の命中数に応じ
法撃爆発威力が上昇。
テクニック命中時に
効果を失うが、一定時間
テクニック威力が上昇。"
"2915769006","環理の解放 Lv.5","法撃爆発の命中数に応じ
法撃爆発威力が上昇。
テクニック命中時に
効果を失うが、一定時間
テクニック威力が上昇。"
"2904499137","零距離烈射砲 Lv.1","威力6％上昇。
強化ゼロディスタンス
使用時リキャストが発生。
ダイブロール回避成功で
リキャスト時間短縮。"
"2904499136","零距離烈射砲 Lv.2","威力8％上昇。
強化ゼロディスタンス
使用時リキャストが発生。
ダイブロール回避成功で
リキャスト時間短縮。"
"2904499139","零距離烈射砲 Lv.3","威力10％上昇。
強化ゼロディスタンス
使用時リキャストが発生。
ダイブロール回避成功で
リキャスト時間短縮。"
"2904499138","零距離烈射砲 Lv.4","威力12％上昇。
強化ゼロディスタンス
使用時リキャストが発生。
ダイブロール回避成功で
リキャスト時間短縮。"
"2904499141","零距離烈射砲 Lv.5","威力14％上昇。
強化ゼロディスタンス
使用時リキャストが発生。
ダイブロール回避成功で
リキャスト時間短縮。"
"2109111292","闇恨の再臨 Lv.1","威力が8％上昇。"
"2109111293","闇恨の再臨 Lv.2","威力が9％上昇。"
"2109111294","闇恨の再臨 Lv.3","威力が10％上昇。"
"2109111295","闇恨の再臨 Lv.4","威力が11％上昇。"
"2109111280","闇恨の再臨 Lv.5","威力が12％上昇。"
"2108235819","星絆の想起 Lv.1","威力が8％上昇。
ＰＰが一定以下になった時
ＰＰが30％回復する。"
"2108235816","星絆の想起 Lv.2","威力が9％上昇。
ＰＰが一定以下になった時
ＰＰが30％回復する。"
"2108235817","星絆の想起 Lv.3","威力が10％上昇。
ＰＰが一定以下になった時
ＰＰが30％回復する。"
"2108235814","星絆の想起 Lv.4","威力が11％上昇。
ＰＰが一定以下になった時
ＰＰが30％回復する。"
"2108235815","星絆の想起 Lv.5","威力が12％上昇。
ＰＰが一定以下になった時
ＰＰが30％回復する。"
"2108231770","流光の蘇回 Lv.1","威力が8％上昇。
ＰＰが一定以下になった時
ＰＰが全回復し、一定時間
威力が更に3％上昇する。"
"2108231769","流光の蘇回 Lv.2","威力が9％上昇。
ＰＰが一定以下になった時
ＰＰが全回復し、一定時間
威力が更に3％上昇する。"
"2108231768","流光の蘇回 Lv.3","威力が10％上昇。
ＰＰが一定以下になった時
ＰＰが全回復し、一定時間
威力が更に3％上昇する。"
"2108231767","流光の蘇回 Lv.4","威力が11％上昇。
ＰＰが一定以下になった時
ＰＰが全回復し、一定時間
威力が更に3％上昇する。"
"2108231766","流光の蘇回 Lv.5","威力が12％上昇。
ＰＰが一定以下になった時
ＰＰが全回復し、一定時間
威力が更に3％上昇する。"
"1619020688","闇恨の巡歌 Lv.1","威力が3％上昇。"
"1619020691","闇恨の巡歌 Lv.2","威力が4％上昇。"
"1619020690","闇恨の巡歌 Lv.3","威力が5％上昇。"
"1619020717","闇恨の巡歌 Lv.4","威力が6％上昇。"
"1619020716","闇恨の巡歌 Lv.5","威力が7％上昇。"
"1767178210","星絆の巡歌 Lv.1","威力が3％上昇。
ＰＰが一定以下になった時
ＰＰが30％回復する。"
"1767178209","星絆の巡歌 Lv.2","威力が4％上昇。
ＰＰが一定以下になった時
ＰＰが30％回復する。"
"1767178208","星絆の巡歌 Lv.3","威力が5％上昇。
ＰＰが一定以下になった時
ＰＰが30％回復する。"
"1767178239","星絆の巡歌 Lv.4","威力が6％上昇。
ＰＰが一定以下になった時
ＰＰが30％回復する。"
"1767178238","星絆の巡歌 Lv.5","威力が7％上昇。
ＰＰが一定以下になった時
ＰＰが30％回復する。"
"642344034","流光の巡歌 Lv.1","威力が3％上昇。
ＰＰが一定以下になった時
ＰＰが全回復し、一定時間
威力が更に3％上昇する。"
"642344045","流光の巡歌 Lv.2","威力が4％上昇。
ＰＰが一定以下になった時
ＰＰが全回復し、一定時間
威力が更に3％上昇する。"
"642344044","流光の巡歌 Lv.3","威力が5％上昇。
ＰＰが一定以下になった時
ＰＰが全回復し、一定時間
威力が更に3％上昇する。"
"642344047","流光の巡歌 Lv.4","威力が6％上昇。
ＰＰが一定以下になった時
ＰＰが全回復し、一定時間
威力が更に3％上昇する。"
"642344046","流光の巡歌 Lv.5","威力が7％上昇。
ＰＰが一定以下になった時
ＰＰが全回復し、一定時間
威力が更に3％上昇する。"
"2340714157","未設定潜在能力 Lv.1","未設定潜在能力"
"2340714156","未設定潜在能力 Lv.2","未設定潜在能力"
"2340712787","未設定潜在能力 Lv.3","未設定潜在能力"
"2340712786","未設定潜在能力 Lv.4","未設定潜在能力"
"2340712785","未設定潜在能力 Lv.5","未設定潜在能力"
"2559342233","不滅の戦魂 Lv.1","威力8％上昇。一度だけ
致命傷を受けても耐え
発動後徐々にＨＰ回復。"
"2559342232","不滅の戦魂 Lv.2","威力9％上昇。一度だけ
致命傷を受けても耐え
発動後徐々にＨＰ回復。"
"2559342235","不滅の戦魂 Lv.3","威力10％上昇。一度だけ
致命傷を受けても耐え
発動後徐々にＨＰ回復。"
"2559342234","不滅の戦魂 Lv.4","威力11％上昇。一度だけ
致命傷を受けても耐え
発動後徐々にＨＰ回復。"
"2559342237","不滅の戦魂 Lv.5","威力12％上昇。一度だけ
致命傷を受けても耐え
発動後徐々にＨＰ回復。"
"4242653600","勇戦堅守 Lv.1","威力が7％上昇。
頑強となり被ダメージを
軽減するが、ダメージを
受けた際にＰＰが減少。"
"4242653601","勇戦堅守 Lv.2","威力が9％上昇。
頑強となり被ダメージを
軽減するが、ダメージを
受けた際にＰＰが減少。"
"4242653602","勇戦堅守 Lv.3","威力が11％上昇。
頑強となり被ダメージを
軽減するが、ダメージを
受けた際にＰＰが減少。"
"4242653603","勇戦堅守 Lv.4","威力が13％上昇。
頑強となり被ダメージを
軽減するが、ダメージを
受けた際にＰＰが減少。"
"4242653604","勇戦堅守 Lv.5","威力が15％上昇。
頑強となり被ダメージを
軽減するが、ダメージを
受けた際にＰＰが減少。"
"1505947022","精励領域 Lv.1","威力が10％上昇。
クリティカルフィールド
ＥＰＰＲＦの効果が
有効時、フィールド毎に
追加効果が発生する。"
"1505947021","精励領域 Lv.2","威力が11％上昇。
クリティカルフィールド
ＥＰＰＲＦの効果が
有効時、フィールド毎に
追加効果が発生する。"
"1505947020","精励領域 Lv.3","威力が12％上昇。
クリティカルフィールド
ＥＰＰＲＦの効果が
有効時、フィールド毎に
追加効果が発生する。"
"1505947019","精励領域 Lv.4","威力が13％上昇。
クリティカルフィールド
ＥＰＰＲＦの効果が
有効時、フィールド毎に
追加効果が発生する。"
"1505947018","精励領域 Lv.5","威力が14％上昇。
クリティカルフィールド
ＥＰＰＲＦの効果が
有効時、フィールド毎に
追加効果が発生する。"
"3506736392","闇き聖盾 Lv.1","威力が7％上昇。
一定間隔で被ダメージを
軽減するバリアを展開。"
"3506736395","闇き聖盾 Lv.2","威力が8％上昇。
一定間隔で被ダメージを
軽減するバリアを展開。"
"3506736394","闇き聖盾 Lv.3","威力が9％上昇。
一定間隔で被ダメージを
軽減するバリアを展開。"
"3506736389","闇き聖盾 Lv.4","威力が10％上昇。
一定間隔で被ダメージを
軽減するバリアを展開。"
"3506736388","闇き聖盾 Lv.5","威力が11％上昇。
一定間隔で被ダメージを
軽減するバリアを展開。"
"3506762427","闇き惑盾 Lv.1","威力が7％上昇。
一定間隔で吹き飛ばしを
無効化するバリアを展開。"
"3506762424","闇き惑盾 Lv.2","威力が8％上昇。
一定間隔で吹き飛ばしを
無効化するバリアを展開。"
"3506762425","闇き惑盾 Lv.3","威力が9％上昇。
一定間隔で吹き飛ばしを
無効化するバリアを展開。"
"3506762422","闇き惑盾 Lv.4","威力が10％上昇。
一定間隔で吹き飛ばしを
無効化するバリアを展開。"
"3506762423","闇き惑盾 Lv.5","威力が11％上昇。
一定間隔で吹き飛ばしを
無効化するバリアを展開。"
"3513976426","闇き幻精 Lv.1","フォトンブラストゲージに
応じて威力が上昇する。
フォトンブラスト発動時
幻獣毎に異なる効果発生。"
"3513976425","闇き幻精 Lv.2","フォトンブラストゲージに
応じて威力が上昇する。
フォトンブラスト発動時
幻獣毎に異なる効果発生。"
"3513976424","闇き幻精 Lv.3","フォトンブラストゲージに
応じて威力が上昇する。
フォトンブラスト発動時
幻獣毎に異なる効果発生。"
"3513976423","闇き幻精 Lv.4","フォトンブラストゲージに
応じて威力が上昇する。
フォトンブラスト発動時
幻獣毎に異なる効果発生。"
"3513976422","闇き幻精 Lv.5","フォトンブラストゲージに
応じて威力が上昇する。
フォトンブラスト発動時
幻獣毎に異なる効果発生。"
"104017377","金煌騎士の祝福 Lv.1","威力が13％上昇。ＰＴの
ＨＰを一定間隔で回復し
攻撃力を上昇させる。"
"104017390","金煌騎士の祝福 Lv.2","威力が15％上昇。ＰＴの
ＨＰを一定間隔で回復し
攻撃力を上昇させる。"
"104017391","金煌騎士の祝福 Lv.3","威力が17％上昇。ＰＴの
ＨＰを一定間隔で回復し
攻撃力を上昇させる。"
"104017388","金煌騎士の祝福 Lv.4","威力が19％上昇。ＰＴの
ＨＰを一定間隔で回復し
攻撃力を上昇させる。"
"104017389","金煌騎士の祝福 Lv.5","威力が21％上昇。ＰＴの
ＨＰを一定間隔で回復し
攻撃力を上昇させる。"
"104162480","未設定潜在能力 Lv.1","未設定潜在能力"
"104162495","未設定潜在能力 Lv.2","未設定潜在能力"
"104162494","未設定潜在能力 Lv.3","未設定潜在能力"
"104162493","未設定潜在能力 Lv.4","未設定潜在能力"
"104162492","未設定潜在能力 Lv.5","未設定潜在能力"
"2147915485","白銀の輝焔 Lv.1","威力が6％上昇。
通常攻撃の3段目が
爆発弾に変わる。"
"2147915484","白銀の輝焔 Lv.2","威力が8％上昇。
通常攻撃の3段目が
爆発弾に変わる。"
"2147915459","白銀の輝焔 Lv.3","威力が10％上昇。
通常攻撃の3段目が
爆発弾に変わる。"
"2147915458","白銀の輝焔 Lv.4","威力が12％上昇。
通常攻撃の3段目が
爆発弾に変わる。"
"2147915457","白銀の輝焔 Lv.5","威力が14％上昇。
通常攻撃の3段目が
爆発弾に変わる。"
"4056837856","黒装天恵 Lv.1","威力が8％上昇。
被ダメージが10％軽減。"
"4056837857","黒装天恵 Lv.2","威力が10％上昇。
被ダメージが10％軽減。"
"4056837862","黒装天恵 Lv.3","威力が12％上昇。
被ダメージが10％軽減。"
"4056837863","黒装天恵 Lv.4","威力が14％上昇。
被ダメージが10％軽減。"
"4056837860","黒装天恵 Lv.5","威力が16％上昇。
被ダメージが10％軽減。"
"2594164564","黒装天奏 Lv.1","威力が1％上昇。
被ダメージが10％軽減。"
"2594164563","黒装天奏 Lv.2","威力が2％上昇。
被ダメージが10％軽減。"
"2594164562","黒装天奏 Lv.3","威力が3％上昇。
被ダメージが10％軽減。"
"2594164561","黒装天奏 Lv.4","威力が4％上昇。
被ダメージが10％軽減。"
"2594164560","黒装天奏 Lv.5","威力が5％上昇。
被ダメージが10％軽減。"
"2280045388","閃影の鎚撃 Lv.1","威力が6％上昇。ギア最大
状態でヘブンリーフォール
命中時、ギアを全て消費し
周囲に追撃を行う。"
"2280045387","閃影の鎚撃 Lv.2","威力が8％上昇。ギア最大
状態でヘブンリーフォール
命中時、ギアを全て消費し
周囲に追撃を行う。"
"2280045386","閃影の鎚撃 Lv.3","威力が10％上昇。ギア最大
状態でヘブンリーフォール
命中時、ギアを全て消費し
周囲に追撃を行う。"
"2280045385","閃影の鎚撃 Lv.4","威力が12％上昇。ギア最大
状態でヘブンリーフォール
命中時、ギアを全て消費し
周囲に追撃を行う。"
"2280045384","閃影の鎚撃 Lv.5","威力が14％上昇。ギア最大
状態でヘブンリーフォール
命中時、ギアを全て消費し
周囲に追撃を行う。"
"989887489","集輝の重恵 Lv.1","威力が4％上昇。
最大ＰＰが50増加毎に
追加効果が発生する。
追加効果最大値300"
"989887488","集輝の重恵 Lv.2","威力が5％上昇。
最大ＰＰが50増加毎に
追加効果が発生する。
追加効果最大値300"
"989887491","集輝の重恵 Lv.3","威力が6％上昇。
最大ＰＰが50増加毎に
追加効果が発生する。
追加効果最大値300"
"989887490","集輝の重恵 Lv.4","威力が7％上昇。
最大ＰＰが50増加毎に
追加効果が発生する。
追加効果最大値300"
"989887493","集輝の重恵 Lv.5","威力が8％上昇。
最大ＰＰが50増加毎に
追加効果が発生する。
追加効果最大値300"
"643503205","疾駆奮迅 Lv.1","威力が5％上昇。
ダッシュ状態時、接触した
敵にダメージ。ダッシュの
停止時に衝撃波が発生。"
"643503204","疾駆奮迅 Lv.2","威力が8％上昇。
ダッシュ状態時、接触した
敵にダメージ。ダッシュの
停止時に衝撃波が発生。"
"643503211","疾駆奮迅 Lv.3","威力が11％上昇。
ダッシュ状態時、接触した
敵にダメージ。ダッシュの
停止時に衝撃波が発生。"
"643503210","疾駆奮迅 Lv.4","威力が14％上昇。
ダッシュ状態時、接触した
敵にダメージ。ダッシュの
停止時に衝撃波が発生。"
"643503209","疾駆奮迅 Lv.5","威力が17％上昇。
ダッシュ状態時、接触した
敵にダメージ。ダッシュの
停止時に衝撃波が発生。"
"794346824","創痍抗戦 Lv.1","威力が11％上昇。
ＨＰ減少状態が続くと
ＨＰが回復し、一定時間
威力上昇と被ダメ軽減。"
"794346825","創痍抗戦 Lv.2","威力が12％上昇。
ＨＰ減少状態が続くと
ＨＰが回復し、一定時間
威力上昇と被ダメ軽減。"
"794346830","創痍抗戦 Lv.3","威力が13％上昇。
ＨＰ減少状態が続くと
ＨＰが回復し、一定時間
威力上昇と被ダメ軽減。"
"794346831","創痍抗戦 Lv.4","威力が14％上昇。
ＨＰ減少状態が続くと
ＨＰが回復し、一定時間
威力上昇と被ダメ軽減。"
"794346828","創痍抗戦 Lv.5","威力が15％上昇。
ＨＰ減少状態が続くと
ＨＰが回復し、一定時間
威力上昇と被ダメ軽減。"
"2669801107","強闘剛心 Lv.1","強敵への威力が上昇。
強敵が近くにいる時
一定時間毎にＰＰが回復。"
"2669801106","強闘剛心 Lv.2","強敵への威力が上昇。
強敵が近くにいる時
一定時間毎にＰＰが回復。"
"2669801109","強闘剛心 Lv.3","強敵への威力が上昇。
強敵が近くにいる時
一定時間毎にＰＰが回復。"
"2669801108","強闘剛心 Lv.4","強敵への威力が上昇。
強敵が近くにいる時
一定時間毎にＰＰが回復。"
"2669801111","強闘剛心 Lv.5","強敵への威力が上昇。
強敵が近くにいる時
一定時間毎にＰＰが回復。"
"3001735394","亡霊の墓標 Lv.1","威力が9％上昇。
ファントムマーカー起爆時
マーカー蓄積値を
一定値上昇させる。"
"3001735395","亡霊の墓標 Lv.2","威力が11％上昇。
ファントムマーカー起爆時
マーカー蓄積値を
一定値上昇させる。"
"3001735396","亡霊の墓標 Lv.3","威力が13％上昇。
ファントムマーカー起爆時
マーカー蓄積値を
一定値上昇させる。"
"3001735397","亡霊の墓標 Lv.4","威力が15％上昇。
ファントムマーカー起爆時
マーカー蓄積値を
一定値上昇させる。"
"3001735398","亡霊の墓標 Lv.5","威力が17％上昇。
ファントムマーカー起爆時
マーカー蓄積値を
一定値上昇させる。"
"173375554","機動応変・三式 Lv.1","納刀、抜刀でＰＰ回復
速度が変化し、攻撃時の
ＰＰ回復量と威力が上昇。
ＰＰ最大状態で抜刀時に
一定時間ＰＡ威力が上昇。"
"173375555","機動応変・三式 Lv.2","納刀、抜刀でＰＰ回復
速度が変化し、攻撃時の
ＰＰ回復量と威力が上昇。
ＰＰ最大状態で抜刀時に
一定時間ＰＡ威力が上昇。"
"173375552","機動応変・三式 Lv.3","納刀、抜刀でＰＰ回復
速度が変化し、攻撃時の
ＰＰ回復量と威力が上昇。
ＰＰ最大状態で抜刀時に
一定時間ＰＡ威力が上昇。"
"173375553","機動応変・三式 Lv.4","納刀、抜刀でＰＰ回復
速度が変化し、攻撃時の
ＰＰ回復量と威力が上昇。
ＰＰ最大状態で抜刀時に
一定時間ＰＡ威力が上昇。"
"173375558","機動応変・三式 Lv.5","納刀、抜刀でＰＰ回復
速度が変化し、攻撃時の
ＰＰ回復量と威力が上昇。
ＰＰ最大状態で抜刀時に
一定時間ＰＡ威力が上昇。"
"769296795","必撃の褒賞 Lv.1","威力が7％上昇。
弱点部位への射撃攻撃が
60回命中した時
クリティカル率が100％
ＰＰ最大値が60上昇。"
"769296792","必撃の褒賞 Lv.2","威力が8％上昇。
弱点部位への射撃攻撃が
60回命中した時
クリティカル率が100％
ＰＰ最大値が60上昇。"
"769296793","必撃の褒賞 Lv.3","威力が9％上昇。
弱点部位への射撃攻撃が
60回命中した時
クリティカル率が100％
ＰＰ最大値が60上昇。"
"769296790","必撃の褒賞 Lv.4","威力が10％上昇。
弱点部位への射撃攻撃が
60回命中した時
クリティカル率が100％
ＰＰ最大値が60上昇。"
"769296791","必撃の褒賞 Lv.5","威力が11％上昇。
弱点部位への射撃攻撃が
60回命中した時
クリティカル率が100％
ＰＰ最大値が60上昇。"
"2185211647","灼出の刃 Lv.1","威力が7％上昇。
通常攻撃の性能が
変化する。"
"2185211646","灼出の刃 Lv.2","威力が9％上昇。
通常攻撃の性能が
変化する。"
"2185211645","灼出の刃 Lv.3","威力が11％上昇。
通常攻撃の性能が
変化する。"
"2185211644","灼出の刃 Lv.4","威力が13％上昇。
通常攻撃の性能が
変化する。"
"2185211635","灼出の刃 Lv.5","威力が15％上昇。
通常攻撃の性能が
変化する。"
"676941758","変異の代償 Lv.1","威力が6％上昇。
ＰＡ、テクニック使用時
自身にダメージを受けるが
ＰＰ消費量10％減少。"
"676941753","変異の代償 Lv.2","威力が7％上昇。
ＰＡ、テクニック使用時
自身にダメージを受けるが
ＰＰ消費量25％減少。"
"676941752","変異の代償 Lv.3","威力が8％上昇。
ＰＡ、テクニック使用時
自身にダメージを受けるが
ＰＰ消費量45％減少。"
"676941755","変異の代償 Lv.4","威力が9％上昇。
ＰＡ、テクニック使用時
自身にダメージを受けるが
ＰＰ消費量70％減少。"
"676941754","変異の代償 Lv.5","威力が10％上昇。
ＰＡ、テクニック使用時
自身にダメージを受けるが
ＰＰ消費量100％減少。"
"1923895130","閃影の斬撃 Lv.1","威力が10％上昇。
ギア最大状態で
ディストラクトウィング
使用時、追加でギア消費し
斬撃を飛ばす。"
"1923895129","閃影の斬撃 Lv.2","威力が12％上昇。
ギア最大状態で
ディストラクトウィング
使用時、追加でギア消費し
斬撃を飛ばす。"
"1923895128","閃影の斬撃 Lv.3","威力が15％上昇。
ギア最大状態で
ディストラクトウィング
使用時、追加でギア消費し
斬撃を飛ばす。"
"1923895127","閃影の斬撃 Lv.4","威力が18％上昇。
ギア最大状態で
ディストラクトウィング
使用時、追加でギア消費し
斬撃を飛ばす。"
"1923895126","閃影の斬撃 Lv.5","威力が21％上昇。
ギア最大状態で
ディストラクトウィング
使用時、追加でギア消費し
斬撃を飛ばす。"
"1967556054","宵闇の魔装脚 Lv.1","威力が6％上昇。
ワンモアジャンプ発動時
ＰＰ消費量を15％軽減。
着地時に効果が消失する。"
"1967556055","宵闇の魔装脚 Lv.2","威力が8％上昇。
ワンモアジャンプ発動時
ＰＰ消費量を20％軽減。
着地時に効果が消失する。"
"1967556052","宵闇の魔装脚 Lv.3","威力が10％上昇。
ワンモアジャンプ発動時
ＰＰ消費量を25％軽減。
着地時に効果が消失する。"
"1967556053","宵闇の魔装脚 Lv.4","威力が12％上昇。
ワンモアジャンプ発動時
ＰＰ消費量を30％軽減。
着地時に効果が消失する。"
"1967556074","宵闇の魔装脚 Lv.5","威力が14％上昇。
ワンモアジャンプ発動時
ＰＰ消費量を35％軽減。
着地時に効果が消失する。"
"753879102","青竜の契 Lv.1","威力4％上昇。
ギア消費ＰＡ命中時に
威力が更に上昇。3回目の
ギア消費ＰＡ命中時に
大幅に強化される。"
"753879097","青竜の契 Lv.2","威力6％上昇。
ギア消費ＰＡ命中時に
威力が更に上昇。3回目の
ギア消費ＰＡ命中時に
大幅に強化される。"
"753879096","青竜の契 Lv.3","威力8％上昇。
ギア消費ＰＡ命中時に
威力が更に上昇。3回目の
ギア消費ＰＡ命中時に
大幅に強化される。"
"753879099","青竜の契 Lv.4","威力10％上昇。
ギア消費ＰＡ命中時に
威力が更に上昇。3回目の
ギア消費ＰＡ命中時に
大幅に強化される。"
"753879098","青竜の契 Lv.5","威力12％上昇。
ギア消費ＰＡ命中時に
威力が更に上昇。3回目の
ギア消費ＰＡ命中時に
大幅に強化される。"
"978957329","妙刃の巧技 Lv.1","威力が5％上昇。
ＰＡ開始時に
ジャストガードが
可能になる。"
"978957328","妙刃の巧技 Lv.2","威力が7％上昇。
ＰＡ開始時に
ジャストガードが
可能になる。"
"978957331","妙刃の巧技 Lv.3","威力が9％上昇。
ＰＡ開始時に
ジャストガードが
可能になる。"
"978957330","妙刃の巧技 Lv.4","威力が11％上昇。
ＰＡ開始時に
ジャストガードが
可能になる。"
"978957333","妙刃の巧技 Lv.5","威力が13％上昇。
ＰＡ開始時に
ジャストガードが
可能になる。"
"4097832477","循環促進 Lv.1","連続でジャストアタックに
成功した時
ダメージが上昇し
ノックバックを無効化。"
"4097832476","循環促進 Lv.2","連続でジャストアタックに
成功した時
ダメージが上昇し
ノックバックを無効化。"
"4097832451","循環促進 Lv.3","連続でジャストアタックに
成功した時
ダメージが上昇し
ノックバックを無効化。"
"4097832450","循環促進 Lv.4","連続でジャストアタックに
成功した時
ダメージが上昇し
ノックバックを無効化。"
"4097832449","循環促進 Lv.5","連続でジャストアタックに
成功した時
ダメージが上昇し
ノックバックを無効化。"
"2136522895","閃影の弾撃 Lv.1","威力が6％上昇。
ギアが一定以上の時
シフトピリオドの性能が
強化される。"
"2136522892","閃影の弾撃 Lv.2","威力が8％上昇。
ギアが一定以上の時
シフトピリオドの性能が
強化される。"
"2136522893","閃影の弾撃 Lv.3","威力が10％上昇。
ギアが一定以上の時
シフトピリオドの性能が
強化される。"
"2136522890","閃影の弾撃 Lv.4","威力が12％上昇。
ギアが一定以上の時
シフトピリオドの性能が
強化される。"
"2136522891","閃影の弾撃 Lv.5","威力が14％上昇。
ギアが一定以上の時
シフトピリオドの性能が
強化される。"
"1828667553","煉獄紅蓮 Lv.1","威力が6％上昇。
カウンターエッジの
威力が15％上昇。
カウンター成功時
ギアが上昇。"
"1828667554","煉獄紅蓮 Lv.2","威力が8％上昇。
カウンターエッジの
威力が15％上昇。
カウンター成功時
ギアが上昇。"
"1828667555","煉獄紅蓮 Lv.3","威力が10％上昇。
カウンターエッジの
威力が15％上昇。
カウンター成功時
ギアが上昇。"
